Sale_ID,Order_Date,Customer_ID,Product_ID,Channel_ID,Quantity_Sold,Discount_Percentage
2599,2023-02-28,C0055,P00058,CH00001,3,5.52
2600,2024-04-30,C0011,P00027,CH00003,10,29.28
2601,2024-10-31,C0033,P00047,CH00003,1,8.56
2602,2022-10-31,C0053,P00027,CH00003,9,28.69
2603,2023-01-31,C0098,P00029,CH00002,5,9.97
2604,2021-08-31,C0054,P00037,CH00001,7,15.7
2605,2022-11-30,C0092,P00054,CH00001,7,23.93
2606,2021-07-31,C0048,P00052,CH00002,9,28.35
2607,2021-09-30,C0050,P00048,CH00001,10,23.92
2608,2022-09-30,C0083,P00034,CH00003,5,26.87
2609,2021-06-30,C0027,P00029,CH00003,4,9.5
2610,2022-02-28,C0065,P00006,CH00002,3,18.02
2611,2024-09-30,C0014,P00040,CH00003,1,23.84
2612,2022-08-31,C0097,P00054,CH00003,7,27.51
2613,2023-02-28,C0035,P00013,CH00001,9,20.49
2614,2024-04-30,C0053,P00048,CH00002,9,29.72
2615,2021-02-28,C0076,P00034,CH00002,9,24.98
2616,2022-07-31,C0006,P00042,CH00002,8,29.56
2617,2022-10-31,C0095,P00012,CH00001,7,22.3
2618,2023-12-31,C0083,P00006,CH00002,5,15.98
2619,2024-12-31,C0055,P00006,CH00003,2,25.11
2620,2022-10-31,C0014,P00010,CH00001,4,27.33
2621,2023-03-31,C0034,P00058,CH00003,5,23.05
2622,2021-10-31,C0027,P00011,CH00002,1,22.09
2623,2021-12-31,C0001,P00057,CH00003,4,15.67
2624,2023-08-31,C0019,P00001,CH00003,3,14.58
2625,2022-01-31,C0065,P00036,CH00002,5,15.4
2626,2022-12-31,C0097,P00003,CH00003,10,21.32
2627,2021-11-30,C0096,P00045,CH00001,10,19.78
2628,2021-11-30,C0066,P00058,CH00001,2,29.03
2629,2021-01-31,C0054,P00033,CH00002,5,18.7
2630,2023-12-31,C0080,P00014,CH00002,3,9.48
2631,2023-05-31,C0034,P00039,CH00001,6,9.58
2632,2022-10-31,C0071,P00029,CH00001,4,11.83
2633,2022-03-31,C0071,P00010,CH00001,10,2.09
2634,2021-09-30,C0020,P00019,CH00002,6,9.22
2635,2022-09-30,C0078,P00004,CH00003,6,9.71
2636,2024-10-31,C0001,P00058,CH00001,9,27.78
2637,2024-08-31,C0021,P00038,CH00003,7,23.58
2638,2021-05-31,C0032,P00003,CH00002,4,10.46
2639,2024-11-30,C0004,P00006,CH00001,6,24.44
2640,2023-03-31,C0073,P00046,CH00002,3,5.31
2641,2021-04-30,C0075,P00004,CH00002,7,12.71
2642,2024-08-31,C0049,P00041,CH00003,5,24.17
2643,2024-09-30,C0061,P00014,CH00001,10,17.45
2644,2021-03-31,C0003,P00013,CH00003,4,20.08
2645,2024-04-30,C0054,P00005,CH00001,8,23.14
2646,2021-03-31,C0012,P00036,CH00001,5,12.77
2647,2024-10-31,C0027,P00009,CH00003,5,22.6
2648,2021-04-30,C0005,P00027,CH00002,6,26.3
2649,2021-07-31,C0090,P00035,CH00002,5,8.73
2650,2021-07-31,C0070,P00058,CH00002,9,20.68
2651,2022-08-31,C0053,P00035,CH00002,2,7.03
2652,2024-09-30,C0069,P00055,CH00002,6,23.64
2653,2021-10-31,C0062,P00027,CH00001,1,8.58
2654,2023-06-30,C0088,P00051,CH00002,3,8.21
2655,2021-08-31,C0058,P00037,CH00002,7,17.15
2656,2021-02-28,C0099,P00038,CH00001,10,3.5
2657,2024-02-29,C0086,P00017,CH00003,4,12.87
2658,2023-07-31,C0060,P00033,CH00002,8,18.96
2659,2021-04-30,C0092,P00056,CH00002,2,22.09
2660,2023-12-31,C0002,P00021,CH00003,1,18.67
2661,2021-10-31,C0051,P00005,CH00001,2,15.31
2662,2022-12-31,C0021,P00007,CH00001,3,4.67
2663,2022-08-31,C0037,P00056,CH00003,9,8.93
2664,2021-06-30,C0078,P00053,CH00002,6,3.31
2665,2023-03-31,C0036,P00039,CH00003,8,4.78
2666,2023-03-31,C0053,P00006,CH00001,7,13.08
2667,2023-01-31,C0019,P00057,CH00003,7,26.86
2668,2023-04-30,C0035,P00041,CH00002,8,1.03
2669,2022-02-28,C0023,P00019,CH00001,7,28.23
2670,2024-01-31,C0007,P00030,CH00002,2,22.37
2671,2022-11-30,C0096,P00043,CH00001,6,8.05
2672,2022-01-31,C0041,P00058,CH00003,4,15.92
2673,2024-10-31,C0039,P00021,CH00003,5,29.72
2674,2023-03-31,C0034,P00046,CH00002,3,24.85
2675,2023-10-31,C0032,P00040,CH00003,1,13.34
2676,2022-11-30,C0072,P00027,CH00001,7,25.32
2677,2024-06-30,C0042,P00015,CH00002,7,16.43
2678,2021-10-31,C0083,P00052,CH00003,4,23.53
2679,2023-09-30,C0007,P00029,CH00002,6,7.13
2680,2024-09-30,C0094,P00032,CH00001,1,21.36
2681,2022-04-30,C0076,P00028,CH00001,2,27.3
2682,2021-09-30,C0098,P00024,CH00002,4,17.95
2683,2022-04-30,C0036,P00026,CH00001,3,12.42
2684,2022-12-31,C0040,P00015,CH00001,2,4.33
2685,2021-05-31,C0071,P00021,CH00003,3,28.06
2686,2022-03-31,C0096,P00020,CH00001,8,26.75
2687,2022-02-28,C0075,P00037,CH00002,10,20.61
2688,2021-09-30,C0035,P00043,CH00001,3,16.1
2689,2024-10-31,C0005,P00005,CH00001,8,4.81
2690,2024-02-29,C0069,P00022,CH00002,7,0.51
2691,2022-12-31,C0022,P00053,CH00003,8,21.17
2692,2021-12-31,C0013,P00004,CH00002,4,26.81
2693,2022-10-31,C0005,P00020,CH00002,8,27.32
2694,2024-02-29,C0093,P00019,CH00002,7,6.16
2695,2021-11-30,C0063,P00033,CH00003,8,28.19
2696,2023-12-31,C0056,P00011,CH00002,4,14.17
2697,2024-02-29,C0009,P00008,CH00002,7,9.17
2698,2023-09-30,C0087,P00020,CH00001,6,6.07
2699,2022-08-31,C0063,P00038,CH00003,8,22.94
2700,2021-10-31,C0068,P00039,CH00002,6,29.59
2701,2022-08-31,C0075,P00008,CH00002,1,26.95
2702,2023-05-31,C0075,P00023,CH00001,7,22.82
2703,2024-08-31,C0028,P00049,CH00001,2,12.53
2704,2023-07-31,C0007,P00032,CH00001,6,12.82
2705,2021-11-30,C0094,P00035,CH00002,2,25.86
2706,2022-05-31,C0091,P00040,CH00001,4,23.15
2707,2021-10-31,C0028,P00054,CH00003,4,22.05
2708,2021-12-31,C0053,P00050,CH00003,3,14.69
2709,2024-04-30,C0070,P00009,CH00001,7,26.71
2710,2023-07-31,C0062,P00049,CH00001,10,22.87
2711,2021-01-31,C0054,P00039,CH00002,3,29.65
2712,2024-12-31,C0017,P00044,CH00001,6,18.63
2713,2024-08-31,C0091,P00045,CH00001,6,11.87
2714,2021-07-31,C0037,P00036,CH00001,2,15.81
2715,2022-11-30,C0044,P00052,CH00002,7,12.0
2716,2024-09-30,C0053,P00030,CH00002,4,24.02
2717,2022-09-30,C0044,P00018,CH00002,10,8.23
2718,2022-02-28,C0041,P00025,CH00002,8,14.6
2719,2022-07-31,C0003,P00032,CH00002,5,20.23
2720,2021-05-31,C0078,P00031,CH00003,9,8.19
2721,2023-05-31,C0068,P00035,CH00001,8,21.99
2722,2021-05-31,C0017,P00029,CH00002,9,15.21
2723,2023-09-30,C0039,P00054,CH00003,7,19.46
2724,2022-02-28,C0080,P00008,CH00002,6,23.14
2725,2021-04-30,C0061,P00025,CH00003,5,9.04
2726,2024-09-30,C0063,P00017,CH00003,7,9.82
2727,2021-08-31,C0049,P00025,CH00003,8,21.87
2728,2024-03-31,C0095,P00056,CH00001,4,9.48
2729,2021-03-31,C0097,P00015,CH00001,3,6.05
2730,2022-03-31,C0066,P00024,CH00003,10,29.12
2731,2023-05-31,C0029,P00008,CH00002,3,22.36
2732,2024-09-30,C0055,P00002,CH00003,9,14.1
2733,2024-10-31,C0076,P00021,CH00002,5,8.83
2734,2024-06-30,C0057,P00040,CH00001,9,9.04
2735,2022-10-31,C0036,P00019,CH00001,5,14.38
2736,2023-05-31,C0038,P00008,CH00003,1,8.16
2737,2022-10-31,C0046,P00010,CH00003,9,15.1
2738,2022-10-31,C0017,P00058,CH00002,9,10.62
2739,2024-09-30,C0086,P00023,CH00001,2,3.7
2740,2024-04-30,C0098,P00053,CH00002,4,1.63
2741,2021-09-30,C0054,P00003,CH00003,6,22.22
2742,2024-03-31,C0096,P00005,CH00001,7,28.42
2743,2024-08-31,C0016,P00023,CH00001,1,1.67
2744,2023-12-31,C0073,P00003,CH00002,9,24.36
2745,2021-12-31,C0099,P00012,CH00001,10,26.01
2746,2021-12-31,C0022,P00009,CH00003,9,0.25
2747,2022-08-31,C0014,P00020,CH00001,8,21.5
2748,2024-03-31,C0049,P00056,CH00002,9,11.0
2749,2022-06-30,C0026,P00017,CH00001,10,7.86
2750,2023-02-28,C0014,P00017,CH00002,10,17.31
2751,2023-04-30,C0088,P00060,CH00003,5,23.31
2752,2022-08-31,C0003,P00011,CH00003,7,26.93
2753,2022-06-30,C0085,P00052,CH00001,4,17.61
2754,2024-08-31,C0051,P00051,CH00002,3,27.77
2755,2021-09-30,C0011,P00020,CH00001,8,1.07
2756,2022-04-30,C0076,P00037,CH00002,2,29.55
2757,2024-08-31,C0046,P00057,CH00003,6,23.33
2758,2021-12-31,C0062,P00044,CH00002,7,12.94
2759,2021-10-31,C0033,P00051,CH00001,4,0.07
2760,2024-03-31,C0005,P00035,CH00002,5,16.66
2761,2024-08-31,C0058,P00014,CH00002,6,8.95
2762,2022-03-31,C0042,P00025,CH00003,10,27.37
2763,2021-04-30,C0064,P00014,CH00003,10,12.39
2764,2022-06-30,C0001,P00038,CH00003,4,5.41
2765,2024-10-31,C0084,P00036,CH00002,2,10.01
2766,2024-12-31,C0076,P00048,CH00002,4,25.86
2767,2021-04-30,C0035,P00046,CH00001,2,17.07
2768,2021-06-30,C0050,P00046,CH00001,5,15.81
2769,2024-06-30,C0070,P00027,CH00001,2,3.34
2770,2024-02-29,C0004,P00016,CH00002,10,23.9
2771,2024-03-31,C0073,P00019,CH00001,4,10.45
2772,2021-09-30,C0037,P00021,CH00002,8,23.94
2773,2021-11-30,C0086,P00039,CH00002,7,22.25
2774,2023-05-31,C0074,P00003,CH00002,6,17.0
2775,2021-10-31,C0096,P00015,CH00002,1,2.51
2776,2021-05-31,C0049,P00039,CH00003,9,23.85
2777,2024-01-31,C0098,P00030,CH00001,6,0.22
2778,2021-07-31,C0082,P00035,CH00003,6,4.92
2779,2024-05-31,C0003,P00047,CH00001,5,5.22
2780,2021-01-31,C0037,P00041,CH00003,7,7.45
2781,2021-10-31,C0009,P00053,CH00001,10,15.79
2782,2022-04-30,C0045,P00026,CH00003,10,25.03
2783,2021-06-30,C0091,P00058,CH00003,1,26.35
2784,2024-12-31,C0007,P00020,CH00002,6,18.74
2785,2021-06-30,C0021,P00009,CH00003,4,16.57
2786,2022-02-28,C0017,P00002,CH00001,2,22.55
2787,2023-10-31,C0033,P00030,CH00002,4,8.38
2788,2021-02-28,C0004,P00050,CH00003,5,26.03
2789,2023-01-31,C0053,P00042,CH00001,9,29.48
2790,2023-06-30,C0040,P00002,CH00003,2,16.31
2791,2023-09-30,C0016,P00029,CH00003,6,7.88
2792,2023-01-31,C0028,P00047,CH00002,10,8.01
2793,2024-06-30,C0051,P00058,CH00002,4,27.85
2794,2021-04-30,C0060,P00028,CH00001,5,2.32
2795,2021-07-31,C0056,P00021,CH00002,8,22.84
2796,2022-11-30,C0084,P00011,CH00003,4,25.36
2797,2021-08-31,C0061,P00047,CH00003,3,18.37
2798,2021-08-31,C0022,P00057,CH00003,1,8.87
2799,2021-08-31,C0057,P00049,CH00003,10,2.64
2800,2021-11-30,C0038,P00036,CH00002,1,21.15
2801,2023-07-31,C0013,P00006,CH00001,8,13.13
2802,2024-02-29,C0027,P00054,CH00002,4,22.91
2803,2024-12-31,C0086,P00046,CH00002,1,17.46
2804,2021-03-31,C0097,P00040,CH00003,5,11.78
2805,2022-01-31,C0043,P00008,CH00003,8,19.85
2806,2021-05-31,C0098,P00031,CH00003,4,13.71
2807,2022-09-30,C0041,P00050,CH00002,9,17.78
2808,2024-05-31,C0067,P00030,CH00003,7,2.23
2809,2022-12-31,C0090,P00003,CH00001,6,21.68
2810,2021-10-31,C0058,P00038,CH00003,4,14.54
2811,2024-12-31,C0030,P00010,CH00002,4,6.09
2812,2023-07-31,C0018,P00006,CH00002,3,22.77
2813,2023-06-30,C0068,P00011,CH00001,4,5.73
2814,2021-10-31,C0098,P00026,CH00003,9,4.18
2815,2024-06-30,C0099,P00021,CH00003,6,19.22
2816,2021-07-31,C0098,P00041,CH00002,5,9.22
2817,2022-01-31,C0062,P00031,CH00001,6,27.06
2818,2023-02-28,C0066,P00046,CH00002,5,7.96
2819,2024-02-29,C0089,P00055,CH00003,7,5.06
2820,2021-01-31,C0056,P00032,CH00003,6,5.6
2821,2022-03-31,C0062,P00017,CH00001,8,12.06
2822,2023-12-31,C0077,P00024,CH00001,5,2.79
2823,2023-11-30,C0074,P00014,CH00003,3,22.6
2824,2023-05-31,C0038,P00031,CH00002,3,10.56
2825,2024-04-30,C0003,P00034,CH00002,6,22.69
2826,2023-01-31,C0005,P00012,CH00002,10,16.18
2827,2023-02-28,C0067,P00015,CH00002,3,9.75
2828,2024-02-29,C0031,P00029,CH00003,2,17.39
2829,2024-06-30,C0025,P00034,CH00001,7,23.47
2830,2021-07-31,C0034,P00048,CH00001,2,0.08
2831,2021-12-31,C0045,P00057,CH00003,3,6.1
2832,2022-11-30,C0084,P00022,CH00003,4,26.05
2833,2024-11-30,C0082,P00045,CH00003,3,25.71
2834,2022-10-31,C0059,P00014,CH00001,4,24.35
2835,2024-08-31,C0022,P00016,CH00001,9,16.51
2836,2024-06-30,C0030,P00040,CH00002,3,20.53
2837,2022-10-31,C0063,P00025,CH00001,9,17.21
2838,2024-06-30,C0097,P00048,CH00001,7,11.85
2839,2022-07-31,C0057,P00011,CH00001,7,27.56
2840,2024-11-30,C0083,P00029,CH00003,4,19.48
2841,2024-11-30,C0068,P00004,CH00001,10,10.04
2842,2023-10-31,C0061,P00049,CH00003,2,16.97
2843,2022-02-28,C0042,P00054,CH00003,8,25.93
2844,2023-01-31,C0078,P00052,CH00003,1,23.55
2845,2024-02-29,C0095,P00030,CH00003,1,14.73
2846,2022-11-30,C0097,P00008,CH00001,4,21.01
2847,2024-07-31,C0070,P00046,CH00002,7,11.98
2848,2022-11-30,C0031,P00057,CH00003,5,10.4
2849,2024-04-30,C0007,P00053,CH00003,5,25.75
2850,2024-12-31,C0019,P00058,CH00002,9,9.39
2851,2022-10-31,C0087,P00018,CH00003,9,15.78
2852,2023-06-30,C0030,P00006,CH00001,1,7.41
2853,2022-10-31,C0033,P00030,CH00003,1,26.57
2854,2022-06-30,C0001,P00031,CH00001,3,18.13
2855,2023-01-31,C0093,P00035,CH00002,2,23.17
2856,2023-01-31,C0071,P00037,CH00002,3,25.58
2857,2024-10-31,C0067,P00005,CH00002,5,27.15
2858,2022-09-30,C0028,P00023,CH00001,3,6.27
2859,2022-05-31,C0058,P00055,CH00003,7,1.26
2860,2024-12-31,C0082,P00036,CH00003,2,15.93
2861,2024-08-31,C0027,P00022,CH00002,9,23.26
2862,2023-03-31,C0063,P00008,CH00002,4,15.47
2863,2021-06-30,C0071,P00038,CH00002,8,1.18
2864,2023-08-31,C0087,P00053,CH00001,8,17.01
2865,2023-05-31,C0066,P00039,CH00002,10,22.11
2866,2023-04-30,C0040,P00034,CH00001,5,13.57
2867,2022-08-31,C0022,P00013,CH00002,10,12.03
2868,2024-11-30,C0100,P00051,CH00002,6,21.44
2869,2022-02-28,C0013,P00043,CH00001,1,11.38
2870,2021-06-30,C0058,P00004,CH00002,4,4.03
2871,2023-03-31,C0061,P00054,CH00002,10,4.85
2872,2024-11-30,C0052,P00007,CH00003,3,10.09
2873,2024-10-31,C0021,P00030,CH00001,10,0.83
2874,2021-07-31,C0053,P00010,CH00002,4,24.8
2875,2022-12-31,C0072,P00001,CH00001,9,24.75
2876,2024-08-31,C0017,P00011,CH00001,7,3.47
2877,2021-03-31,C0090,P00011,CH00003,9,8.21
2878,2023-12-31,C0038,P00036,CH00003,1,6.62
2879,2021-12-31,C0003,P00046,CH00001,5,13.81
2880,2021-04-30,C0056,P00060,CH00001,6,29.56
2881,2021-12-31,C0014,P00046,CH00002,6,11.44
2882,2023-02-28,C0008,P00009,CH00002,5,28.89
2883,2022-03-31,C0017,P00053,CH00003,1,12.37
2884,2021-07-31,C0037,P00030,CH00001,2,14.62
2885,2023-05-31,C0074,P00015,CH00003,3,12.75
2886,2023-12-31,C0062,P00005,CH00003,6,22.9
2887,2022-11-30,C0021,P00051,CH00003,3,16.17
2888,2023-04-30,C0080,P00032,CH00001,10,26.93
2889,2024-01-31,C0011,P00016,CH00002,8,10.57
2890,2021-08-31,C0084,P00032,CH00002,9,29.11
2891,2021-05-31,C0078,P00018,CH00002,4,19.24
2892,2024-06-30,C0029,P00040,CH00002,4,6.26
2893,2023-12-31,C0043,P00034,CH00001,2,20.19
2894,2023-07-31,C0044,P00013,CH00001,4,22.54
2895,2021-09-30,C0071,P00057,CH00003,6,11.7
2896,2023-10-31,C0025,P00008,CH00003,8,15.55
2897,2021-07-31,C0069,P00006,CH00003,6,14.01
2898,2023-09-30,C0055,P00045,CH00001,7,13.4
2899,2024-01-31,C0011,P00055,CH00002,7,17.98
2900,2024-02-29,C0081,P00010,CH00002,7,13.27
2901,2022-03-31,C0051,P00041,CH00001,1,14.55
2902,2024-01-31,C0057,P00024,CH00001,5,6.67
2903,2024-01-31,C0084,P00013,CH00003,7,13.51
2904,2023-03-31,C0095,P00014,CH00001,9,3.41
2905,2021-01-31,C0001,P00008,CH00002,3,5.75
2906,2023-06-30,C0004,P00003,CH00002,6,28.68
2907,2022-10-31,C0004,P00048,CH00003,3,19.04
2908,2023-03-31,C0082,P00016,CH00002,6,25.56
2909,2022-09-30,C0030,P00014,CH00001,1,2.1
2910,2023-05-31,C0010,P00001,CH00001,8,21.42
2911,2023-01-31,C0009,P00050,CH00003,10,8.69
2912,2023-04-30,C0051,P00014,CH00001,2,11.85
2913,2021-09-30,C0058,P00026,CH00002,3,11.11
2914,2022-11-30,C0033,P00014,CH00003,4,14.2
2915,2021-09-30,C0098,P00016,CH00003,9,2.62
2916,2023-08-31,C0075,P00013,CH00001,6,13.89
2917,2021-04-30,C0088,P00011,CH00002,3,20.21
2918,2023-12-31,C0080,P00021,CH00003,4,19.22
2919,2024-10-31,C0030,P00006,CH00002,1,13.91
2920,2022-12-31,C0065,P00019,CH00002,2,8.52
2921,2022-01-31,C0094,P00030,CH00001,3,0.8
2922,2023-03-31,C0056,P00003,CH00003,5,24.56
2923,2024-07-31,C0019,P00017,CH00002,10,25.16
2924,2023-06-30,C0093,P00009,CH00003,6,3.95
2925,2024-11-30,C0092,P00043,CH00002,3,13.98
2926,2024-01-31,C0086,P00059,CH00001,7,17.21
2927,2023-04-30,C0029,P00054,CH00003,7,21.6
2928,2022-12-31,C0064,P00027,CH00003,7,4.03
2929,2024-01-31,C0047,P00051,CH00001,1,29.44
2930,2022-12-31,C0018,P00045,CH00003,3,0.87
2931,2023-03-31,C0024,P00015,CH00001,9,9.04
2932,2022-10-31,C0013,P00010,CH00001,3,18.25
2933,2021-08-31,C0062,P00043,CH00003,7,23.53
2934,2022-08-31,C0031,P00012,CH00001,2,2.55
2935,2022-05-31,C0085,P00047,CH00002,2,21.35
2936,2023-10-31,C0067,P00048,CH00002,3,13.22
2937,2024-07-31,C0005,P00028,CH00003,5,26.28
2938,2023-06-30,C0076,P00035,CH00003,7,20.77
2939,2023-11-30,C0091,P00053,CH00003,9,24.58
2940,2021-08-31,C0044,P00050,CH00001,4,9.05
2941,2022-11-30,C0073,P00016,CH00002,7,14.22
2942,2022-07-31,C0051,P00004,CH00002,5,9.37
2943,2021-07-31,C0065,P00022,CH00003,5,4.0
2944,2023-03-31,C0087,P00034,CH00002,5,17.3
2945,2021-03-31,C0063,P00006,CH00002,8,17.63
2946,2021-06-30,C0086,P00052,CH00003,7,3.95
2947,2022-01-31,C0034,P00013,CH00003,1,27.3
2948,2023-02-28,C0025,P00037,CH00003,10,6.45
2949,2022-11-30,C0038,P00048,CH00001,9,16.39
2950,2022-01-31,C0019,P00018,CH00003,3,10.14
2951,2022-06-30,C0095,P00013,CH00002,3,9.95
2952,2024-03-31,C0022,P00053,CH00003,4,11.77
2953,2022-11-30,C0044,P00043,CH00003,4,26.09
2954,2021-10-31,C0049,P00027,CH00002,9,13.43
2955,2023-11-30,C0040,P00028,CH00001,1,25.46
2956,2022-12-31,C0017,P00023,CH00001,3,23.51
2957,2022-09-30,C0033,P00060,CH00003,6,29.11
2958,2024-05-31,C0025,P00056,CH00001,1,16.34
2959,2024-06-30,C0079,P00009,CH00001,9,19.54
2960,2021-07-31,C0024,P00036,CH00001,1,13.87
2961,2021-10-31,C0022,P00051,CH00001,7,7.61
2962,2022-03-31,C0076,P00051,CH00002,5,20.72
2963,2022-04-30,C0008,P00005,CH00002,6,29.46
2964,2024-10-31,C0072,P00054,CH00003,8,22.15
2965,2023-08-31,C0072,P00004,CH00001,5,7.01
2966,2024-11-30,C0006,P00006,CH00003,5,9.77
2967,2021-01-31,C0091,P00058,CH00002,3,18.27
2968,2022-03-31,C0048,P00016,CH00003,3,23.94
2969,2022-12-31,C0100,P00032,CH00002,3,5.08
2970,2023-02-28,C0080,P00047,CH00002,2,27.68
2971,2022-08-31,C0060,P00003,CH00001,5,16.72
2972,2023-10-31,C0052,P00018,CH00003,2,26.68
2973,2021-05-31,C0027,P00034,CH00002,5,17.4
2974,2021-10-31,C0075,P00053,CH00003,3,13.1
2975,2021-08-31,C0052,P00023,CH00001,8,19.8
2976,2021-10-31,C0095,P00052,CH00001,1,28.73
2977,2021-11-30,C0015,P00054,CH00003,2,4.03
2978,2024-04-30,C0018,P00011,CH00001,8,15.98
2979,2021-02-28,C0092,P00057,CH00003,3,13.96
2980,2023-06-30,C0055,P00009,CH00003,1,0.06
2981,2024-03-31,C0016,P00032,CH00003,2,5.58
2982,2022-10-31,C0017,P00057,CH00002,8,15.57
2983,2024-06-30,C0085,P00055,CH00002,2,9.33
2984,2024-08-31,C0008,P00003,CH00003,1,20.92
2985,2021-08-31,C0093,P00014,CH00003,10,10.0
2986,2023-10-31,C0003,P00005,CH00001,5,3.59
2987,2022-11-30,C0089,P00048,CH00001,4,11.37
2988,2021-11-30,C0017,P00003,CH00001,8,11.92
2989,2021-04-30,C0098,P00043,CH00002,3,14.4
2990,2023-01-31,C0032,P00012,CH00001,9,16.79
2991,2023-05-31,C0016,P00024,CH00003,5,13.13
2992,2021-03-31,C0036,P00035,CH00002,10,1.73
2993,2024-07-31,C0012,P00009,CH00003,7,2.74
2994,2023-03-31,C0028,P00057,CH00001,4,14.42
2995,2024-06-30,C0011,P00040,CH00002,5,15.59
2996,2021-07-31,C0019,P00039,CH00001,7,2.81
2997,2024-09-30,C0056,P00040,CH00003,4,13.37
2998,2024-10-31,C0099,P00036,CH00003,8,13.13
2999,2021-02-28,C0010,P00045,CH00002,6,17.15
3000,2021-12-31,C0046,P00034,CH00001,4,9.7
3001,2024-04-30,C0043,P00048,CH00003,6,20.43
3002,2024-06-30,C0063,P00013,CH00003,10,4.48
3003,2022-01-31,C0063,P00038,CH00001,3,2.48
3004,2023-10-31,C0008,P00058,CH00001,10,1.23
3005,2024-05-31,C0075,P00014,CH00001,9,20.02
3006,2024-03-31,C0052,P00044,CH00002,3,28.42
3007,2024-11-30,C0074,P00037,CH00003,4,0.91
3008,2023-06-30,C0002,P00056,CH00001,8,16.64
3009,2022-09-30,C0098,P00012,CH00001,8,27.06
3010,2023-07-31,C0017,P00051,CH00001,3,4.05
3011,2023-09-30,C0029,P00058,CH00001,10,24.18
3012,2022-08-31,C0097,P00034,CH00003,9,11.46
3013,2024-04-30,C0046,P00043,CH00001,9,0.25
3014,2024-02-29,C0050,P00058,CH00002,2,11.68
3015,2022-11-30,C0035,P00049,CH00002,7,5.11
3016,2022-04-30,C0015,P00055,CH00003,5,20.64
3017,2021-06-30,C0022,P00018,CH00003,1,3.3
3018,2023-03-31,C0089,P00047,CH00003,7,27.43
3019,2022-12-31,C0072,P00055,CH00002,10,3.2
3020,2022-07-31,C0022,P00030,CH00002,6,4.16
3021,2021-08-31,C0071,P00043,CH00002,8,22.58
3022,2024-10-31,C0052,P00015,CH00003,2,5.65
3023,2024-04-30,C0093,P00049,CH00002,7,17.72
3024,2021-06-30,C0023,P00008,CH00001,1,19.87
3025,2021-06-30,C0075,P00047,CH00002,5,28.55
3026,2024-03-31,C0057,P00012,CH00003,6,21.33
3027,2023-12-31,C0088,P00057,CH00003,7,28.23
3028,2021-02-28,C0086,P00006,CH00001,9,29.02
3029,2022-03-31,C0068,P00047,CH00001,10,2.85
3030,2022-04-30,C0057,P00054,CH00002,8,25.32
3031,2023-03-31,C0089,P00055,CH00001,8,7.79
3032,2024-05-31,C0015,P00042,CH00001,3,12.41
3033,2021-12-31,C0100,P00049,CH00001,2,3.58
3034,2021-02-28,C0050,P00011,CH00001,9,8.55
3035,2023-06-30,C0056,P00024,CH00002,6,5.02
3036,2023-05-31,C0100,P00013,CH00002,4,17.14
3037,2023-09-30,C0083,P00048,CH00002,3,5.36
3038,2024-10-31,C0073,P00057,CH00001,8,28.79
3039,2022-05-31,C0033,P00031,CH00001,1,29.11
3040,2023-09-30,C0068,P00023,CH00002,4,4.77
3041,2021-12-31,C0039,P00010,CH00003,10,10.47
3042,2021-03-31,C0055,P00047,CH00002,6,21.2
3043,2022-02-28,C0051,P00011,CH00002,5,13.42
3044,2021-06-30,C0005,P00041,CH00002,2,12.96
3045,2024-06-30,C0007,P00025,CH00002,6,17.07
3046,2024-06-30,C0065,P00052,CH00003,7,29.39
3047,2022-06-30,C0098,P00021,CH00001,2,18.21
3048,2021-07-31,C0048,P00060,CH00003,9,1.4
3049,2024-12-31,C0068,P00027,CH00003,5,18.24
3050,2021-06-30,C0079,P00014,CH00002,5,24.62
3051,2023-12-31,C0041,P00043,CH00001,8,1.75
3052,2024-10-31,C0067,P00037,CH00001,10,1.89
3053,2021-11-30,C0015,P00043,CH00001,4,25.65
3054,2023-04-30,C0043,P00022,CH00003,1,8.25
3055,2022-12-31,C0017,P00049,CH00003,2,11.12
3056,2021-07-31,C0043,P00008,CH00003,5,21.26
3057,2021-12-31,C0099,P00012,CH00002,4,23.78
3058,2023-10-31,C0098,P00054,CH00002,3,4.55
3059,2023-01-31,C0054,P00048,CH00001,6,7.43
3060,2023-11-30,C0025,P00008,CH00003,8,22.33
3061,2022-01-31,C0089,P00035,CH00001,5,11.46
3062,2021-01-31,C0093,P00027,CH00003,10,13.42
3063,2021-03-31,C0016,P00040,CH00003,7,9.12
3064,2023-09-30,C0044,P00012,CH00003,5,15.45
3065,2021-03-31,C0055,P00006,CH00002,10,6.88
3066,2023-03-31,C0054,P00014,CH00002,10,29.86
3067,2021-08-31,C0047,P00048,CH00001,8,16.35
3068,2024-02-29,C0055,P00002,CH00001,5,20.85
3069,2022-11-30,C0038,P00047,CH00002,4,29.27
3070,2023-11-30,C0087,P00018,CH00002,3,17.87
3071,2023-09-30,C0086,P00032,CH00003,1,27.88
3072,2021-04-30,C0075,P00013,CH00001,6,10.74
3073,2021-01-31,C0010,P00007,CH00001,6,17.24
3074,2021-08-31,C0015,P00007,CH00003,3,5.79
3075,2022-03-31,C0033,P00044,CH00002,9,0.81
3076,2023-10-31,C0041,P00003,CH00002,2,2.83
3077,2023-06-30,C0050,P00058,CH00003,1,9.72
3078,2021-11-30,C0089,P00010,CH00002,3,12.89
3079,2024-04-30,C0011,P00041,CH00001,4,23.82
